user_id,stock,price,quantity,side,timestamp
37,AAPL,235.32,19,Buy,2025-03-04
6,AAPL,233.07,3,Buy,2025-03-04
1,AAPL,234.57,40,Buy,2025-03-04
40,AAPL,230.08,24,Buy,2025-03-05
49,AAPL,235.46,2,Sell,2025-03-05
36,AAPL,234.41,47,Buy,2025-03-05
6,AAPL,234.53,27,Buy,2025-03-05
6,AAPL,238.02,22,Sell,2025-03-05
3,AAPL,231.01,27,Buy,2025-03-05
30,AAPL,235.55,23,Sell,2025-03-05
37,AAPL,238.33,39,Buy,2025-03-05
26,AAPL,231.37,6,Sell,2025-03-05
6,AAPL,235.8,3,Buy,2025-03-05
8,AAPL,233.9,5,Buy,2025-03-05
2,AAPL,230.31,32,Buy,2025-03-05
5,AAPL,238.77,14,Sell,2025-03-05
10,AAPL,230.47,37,Buy,2025-03-05
33,AAPL,230.47,1,Buy,2025-03-05
6,AAPL,235.08,21,Buy,2025-03-05
40,AAPL,236.53,9,Sell,2025-03-05
15,AAPL,232.19,16,Buy,2025-03-05
38,AAPL,237.11,35,Buy,2025-03-05
28,AAPL,234.37,38,Buy,2025-03-05
20,AAPL,235.15,34,Buy,2025-03-05
37,AAPL,233.51,7,Sell,2025-03-06
3,AAPL,234.68,34,Sell,2025-03-06
21,AAPL,234.58,48,Buy,2025-03-06
5,AAPL,229.89,15,Buy,2025-03-06
38,AAPL,238.54,38,Buy,2025-03-06
4,AAPL,235.59,45,Buy,2025-03-06
35,AAPL,234.53,44,Buy,2025-03-06
37,AAPL,235.54,30,Buy,2025-03-06
19,AAPL,237.01,8,Buy,2025-03-06
50,AAPL,232.25,26,Sell,2025-03-06
40,AAPL,234.68,10,Buy,2025-03-06
14,AAPL,232.05,38,Buy,2025-03-06
38,AAPL,230.56,55,Sell,2025-03-06
29,AAPL,234.57,14,Sell,2025-03-06
26,AAPL,237.7,18,Sell,2025-03-06
26,AAPL,231.53,16,Buy,2025-03-06
17,AAPL,240.55,2,Sell,2025-03-07
8,AAPL,233.64,18,Buy,2025-03-07
49,AAPL,235.74,15,Buy,2025-03-07
42,AAPL,237.46,36,Buy,2025-03-07
19,AAPL,242.21,39,Sell,2025-03-07
43,AAPL,235.85,17,Buy,2025-03-07
4,AAPL,239.49,8,Sell,2025-03-07
34,AAPL,236.87,19,Buy,2025-03-07
40,AAPL,236.06,36,Buy,2025-03-07
32,AAPL,242.04,36,Buy,2025-03-07
23,AAPL,240.66,47,Buy,2025-03-07
47,AAPL,238.48,17,Buy,2025-03-07
24,AAPL,233.92,14,Buy,2025-03-07
15,AAPL,236.33,3,Buy,2025-03-07
16,AAPL,237.12,32,Buy,2025-03-07
35,AAPL,233.42,26,Buy,2025-03-07
19,AAPL,234.52,38,Buy,2025-03-07
27,AAPL,233.68,42,Buy,2025-03-07
11,AAPL,236.85,22,Buy,2025-03-07
29,AAPL,239.35,39,Buy,2025-03-07
36,AAPL,233.53,48,Buy,2025-03-07
32,AAPL,242.14,64,Sell,2025-03-07
17,AAPL,236.92,27,Buy,2025-03-07
5,AAPL,233.39,6,Buy,2025-03-07
3,AAPL,238.52,43,Buy,2025-03-07
15,AAPL,240.13,32,Buy,2025-03-07
48,AAPL,241.31,23,Buy,2025-03-07
44,AAPL,229.95,4,Buy,2025-03-10
36,AAPL,229.21,31,Buy,2025-03-10
15,AAPL,225.63,42,Sell,2025-03-10
30,AAPL,226.18,31,Buy,2025-03-10
19,AAPL,226.09,41,Buy,2025-03-10
42,AAPL,226.15,46,Buy,2025-03-10
50,AAPL,227.64,20,Sell,2025-03-10
50,AAPL,224.23,39,Buy,2025-03-10
20,AAPL,228.56,27,Sell,2025-03-10
50,AAPL,228.67,1,Buy,2025-03-10
26,AAPL,222.83,15,Sell,2025-03-11
11,AAPL,219.71,24,Buy,2025-03-11
15,AAPL,215.67,4,Sell,2025-03-11
31,AAPL,216.42,13,Buy,2025-03-11
5,AAPL,222.31,16,Sell,2025-03-11
23,AAPL,216.95,4,Buy,2025-03-11
20,AAPL,222.98,12,Buy,2025-03-11
29,AAPL,218.94,32,Buy,2025-03-11
30,AAPL,223.66,5,Buy,2025-03-11
2,AAPL,218.65,4,Sell,2025-03-11
4,AAPL,217.65,43,Buy,2025-03-11
13,AAPL,222.45,1,Sell,2025-03-11
46,AAPL,224.0,11,Sell,2025-03-11
30,AAPL,220.37,59,Sell,2025-03-11
5,AAPL,219.76,26,Sell,2025-03-11
48,AAPL,218.52,33,Sell,2025-03-11
35,AAPL,223.74,29,Buy,2025-03-11
12,AAPL,222.74,15,Buy,2025-03-11
30,AAPL,219.5,35,Buy,2025-03-11
18,AAPL,218.4,33,Buy,2025-03-11
31,AAPL,220.08,10,Sell,2025-03-11
32,AAPL,217.58,23,Buy,2025-03-11
38,AAPL,222.61,40,Buy,2025-03-11
14,AAPL,220.52,46,Buy,2025-03-11
4,AAPL,223.74,42,Sell,2025-03-11
3,AAPL,221.49,29,Buy,2025-03-11
32,AAPL,224.2,49,Buy,2025-03-11
36,AAPL,217.55,43,Buy,2025-03-11
14,AAPL,218.74,30,Buy,2025-03-11
47,AAPL,219.04,44,Sell,2025-03-12
22,AAPL,216.82,13,Sell,2025-03-12
34,AAPL,217.88,54,Sell,2025-03-12
27,AAPL,216.42,9,Buy,2025-03-12
1,AAPL,220.23,19,Sell,2025-03-12
41,AAPL,215.07,16,Buy,2025-03-12
1,AAPL,216.76,19,Buy,2025-03-12
1,AAPL,216.43,20,Sell,2025-03-12
20,AAPL,217.43,18,Buy,2025-03-12
42,AAPL,214.46,13,Buy,2025-03-12
27,AAPL,209.84,98,Sell,2025-03-13
20,AAPL,209.92,5,Buy,2025-03-13
7,AAPL,211.97,7,Buy,2025-03-13
45,AAPL,211.31,13,Buy,2025-03-13
34,AAPL,205.28,13,Buy,2025-03-13
49,AAPL,210.05,9,Sell,2025-03-13
25,AAPL,211.4,15,Buy,2025-03-13
14,AAPL,210.61,7,Buy,2025-03-13
11,AAPL,207.8,34,Buy,2025-03-13
30,AAPL,206.28,21,Buy,2025-03-13
10,AAPL,207.23,50,Buy,2025-03-13
42,AAPL,208.2,21,Buy,2025-03-13
24,AAPL,208.21,53,Sell,2025-03-13
18,AAPL,210.36,14,Buy,2025-03-13
11,AAPL,205.77,49,Sell,2025-03-13
40,AAPL,204.94,18,Buy,2025-03-13
11,AAPL,206.04,34,Buy,2025-03-13
4,AAPL,212.04,50,Buy,2025-03-13
36,AAPL,208.05,131,Sell,2025-03-13
15,AAPL,210.72,18,Buy,2025-03-13
1,AAPL,210.78,3,Buy,2025-03-13
49,AAPL,207.01,25,Sell,2025-03-13
41,AAPL,207.7,3,Buy,2025-03-13
43,AAPL,209.07,17,Sell,2025-03-13
12,AAPL,211.41,45,Buy,2025-03-13
49,AAPL,205.24,36,Buy,2025-03-13
38,AAPL,206.56,10,Buy,2025-03-13
4,AAPL,207.55,12,Sell,2025-03-13
16,AAPL,214.45,58,Sell,2025-03-14
18,AAPL,216.29,21,Sell,2025-03-14
12,AAPL,210.54,47,Buy,2025-03-14
10,AAPL,214.66,7,Buy,2025-03-14
33,AAPL,212.56,45,Buy,2025-03-14
50,AAPL,209.4,29,Sell,2025-03-14
40,AAPL,210.89,1,Buy,2025-03-14
40,AAPL,209.23,28,Buy,2025-03-14
11,AAPL,216.15,10,Sell,2025-03-14
8,AAPL,209.14,17,Sell,2025-03-14
20,AAPL,212.7,2,Buy,2025-03-14
28,AAPL,215.48,14,Sell,2025-03-14
47,AAPL,213.29,34,Buy,2025-03-14
30,AAPL,208.91,38,Buy,2025-03-14
34,AAPL,213.88,44,Buy,2025-03-14
3,AAPL,209.99,7,Buy,2025-03-14
21,AAPL,214.06,4,Sell,2025-03-14
8,AAPL,214.96,5,Buy,2025-03-14
42,AAPL,214.64,11,Sell,2025-03-17
41,AAPL,213.89,25,Buy,2025-03-17
36,AAPL,210.16,9,Buy,2025-03-17
13,AAPL,217.05,21,Buy,2025-03-17
46,AAPL,208.94,2,Sell,2025-03-17
1,AAPL,214.52,29,Buy,2025-03-17
29,AAPL,215.81,37,Buy,2025-03-17
49,AAPL,212.98,20,Buy,2025-03-17
6,AAPL,214.23,38,Buy,2025-03-17
26,AAPL,217.22,11,Buy,2025-03-17
12,AAPL,214.39,127,Sell,2025-03-17
6,AAPL,216.77,49,Buy,2025-03-17
11,AAPL,214.58,37,Buy,2025-03-17
46,AAPL,211.2,22,Buy,2025-03-18
46,AAPL,214.51,13,Sell,2025-03-18
34,AAPL,209.49,20,Buy,2025-03-18
7,AAPL,214.27,45,Buy,2025-03-18
41,AAPL,213.75,33,Sell,2025-03-18
50,AAPL,210.28,25,Buy,2025-03-18
44,AAPL,215.82,8,Buy,2025-03-18
9,AAPL,211.92,16,Sell,2025-03-18
14,AAPL,207.54,25,Buy,2025-03-18
8,AAPL,212.97,1,Sell,2025-03-18
6,AAPL,208.6,11,Buy,2025-03-18
24,AAPL,211.85,2,Sell,2025-03-18
32,AAPL,209.41,38,Sell,2025-03-18
3,AAPL,209.6,21,Buy,2025-03-18
8,AAPL,214.82,14,Buy,2025-03-18
23,AAPL,214.07,10,Buy,2025-03-18
26,AAPL,216.53,2,Buy,2025-03-19
15,AAPL,218.24,2,Sell,2025-03-19
16,AAPL,215.98,3,Sell,2025-03-19
36,AAPL,215.06,10,Buy,2025-03-19
6,AAPL,216.74,33,Buy,2025-03-19
3,AAPL,211.2,37,Sell,2025-03-19
37,AAPL,210.9,14,Sell,2025-03-19
13,AAPL,215.35,5,Sell,2025-03-19
34,AAPL,212.14,12,Sell,2025-03-19
13,AAPL,215.03,6,Buy,2025-03-19
30,AAPL,216.85,39,Buy,2025-03-19
8,AAPL,215.88,23,Sell,2025-03-19
24,AAPL,211.07,3,Buy,2025-03-19
10,AAPL,217.75,6,Buy,2025-03-19
6,AAPL,216.27,154,Sell,2025-03-19
43,AAPL,212.52,8,Buy,2025-03-19
32,AAPL,212.75,21,Buy,2025-03-19
27,AAPL,218.08,3,Buy,2025-03-19
19,AAPL,215.12,6,Sell,2025-03-19
23,AAPL,214.13,37,Sell,2025-03-19
35,AAPL,211.79,35,Buy,2025-03-19
33,AAPL,213.93,24,Sell,2025-03-20
23,AAPL,215.76,8,Sell,2025-03-20
9,AAPL,213.15,24,Buy,2025-03-20
11,AAPL,217.36,82,Sell,2025-03-20
50,AAPL,217.32,20,Sell,2025-03-20
8,AAPL,213.11,15,Buy,2025-03-20
29,AAPL,208.92,26,Buy,2025-03-20
8,AAPL,214.81,16,Sell,2025-03-20
34,AAPL,215.01,70,Sell,2025-03-20
48,AAPL,214.95,35,Buy,2025-03-20
38,AAPL,213.62,28,Sell,2025-03-20
6,AAPL,217.04,36,Buy,2025-03-20
50,AAPL,209.46,2,Buy,2025-03-20
7,AAPL,209.58,10,Sell,2025-03-20
5,AAPL,215.08,1,Sell,2025-03-20
40,AAPL,216.6,46,Buy,2025-03-20
36,AAPL,210.14,37,Buy,2025-03-20
50,AAPL,215.03,32,Buy,2025-03-20
42,AAPL,215.6,61,Sell,2025-03-20
38,AAPL,213.72,6,Sell,2025-03-20
22,AAPL,210.11,40,Buy,2025-03-20
2,AAPL,212.68,20,Buy,2025-03-20
31,AAPL,211.82,42,Buy,2025-03-20
9,AAPL,211.1,9,Sell,2025-03-20
38,AAPL,208.96,40,Buy,2025-03-20
36,AAPL,214.76,87,Sell,2025-03-20
12,AAPL,211.63,11,Sell,2025-03-20
33,AAPL,210.6,1,Sell,2025-03-20
32,AAPL,214.84,9,Sell,2025-03-20
28,AAPL,213.44,7,Buy,2025-03-20
42,AAPL,221.22,37,Buy,2025-03-21
13,AAPL,216.8,29,Buy,2025-03-21
23,AAPL,215.1,32,Buy,2025-03-21
1,AAPL,220.18,11,Sell,2025-03-21
37,AAPL,213.62,38,Buy,2025-03-21
44,AAPL,218.06,11,Sell,2025-03-21
26,AAPL,217.2,3,Buy,2025-03-21
44,AAPL,214.81,14,Buy,2025-03-21
16,AAPL,214.75,49,Buy,2025-03-21
8,AAPL,215.45,4,Buy,2025-03-21
18,AAPL,216.22,23,Sell,2025-03-21
10,AAPL,216.01,36,Buy,2025-03-21
32,AAPL,216.25,28,Buy,2025-03-21
43,AAPL,213.36,44,Buy,2025-03-21
27,AAPL,213.9,7,Sell,2025-03-21
20,AAPL,216.03,43,Sell,2025-03-21
22,AAPL,216.58,22,Sell,2025-03-21
46,AAPL,217.48,4,Sell,2025-03-21
9,AAPL,217.14,35,Sell,2025-03-21
39,AAPL,218.77,27,Buy,2025-03-24
11,AAPL,216.18,1,Buy,2025-03-24
40,AAPL,219.87,36,Buy,2025-03-24
19,AAPL,215.39,78,Sell,2025-03-24
13,AAPL,223.8,4,Sell,2025-03-24
27,AAPL,222.64,39,Buy,2025-03-24
47,AAPL,223.9,3,Buy,2025-03-24
17,AAPL,222.09,55,Sell,2025-03-24
17,AAPL,218.97,14,Buy,2025-03-24
6,AAPL,215.67,40,Buy,2025-03-24
5,AAPL,219.97,5,Buy,2025-03-24
19,AAPL,225.99,29,Buy,2025-03-25
21,AAPL,224.26,11,Sell,2025-03-25
35,AAPL,220.01,37,Buy,2025-03-25
37,AAPL,226.94,32,Buy,2025-03-25
50,AAPL,223.7,25,Sell,2025-03-25
39,AAPL,225.37,41,Buy,2025-03-25
19,AAPL,220.55,6,Sell,2025-03-25
27,AAPL,227.0,40,Sell,2025-03-25
47,AAPL,221.55,15,Sell,2025-03-25
45,AAPL,221.48,9,Sell,2025-03-25
38,AAPL,220.65,8,Buy,2025-03-25
21,AAPL,219.44,45,Buy,2025-03-25
5,AAPL,221.98,16,Sell,2025-03-25
25,AAPL,224.73,11,Buy,2025-03-25
17,AAPL,222.75,1,Sell,2025-03-25
27,AAPL,220.67,42,Buy,2025-03-25
49,AAPL,220.2,30,Buy,2025-03-25
2,AAPL,218.94,25,Sell,2025-03-25
28,AAPL,223.64,21,Buy,2025-03-25
30,AAPL,220.38,2,Buy,2025-03-25
26,AAPL,225.07,26,Sell,2025-03-25
18,AAPL,225.69,4,Sell,2025-03-25
27,AAPL,223.83,22,Buy,2025-03-25
9,AAPL,217.24,17,Buy,2025-03-26
3,AAPL,221.29,19,Buy,2025-03-26
35,AAPL,224.79,148,Sell,2025-03-26
11,AAPL,216.92,7,Sell,2025-03-26
36,AAPL,224.22,25,Buy,2025-03-26
20,AAPL,218.93,14,Sell,2025-03-26
33,AAPL,220.85,3,Sell,2025-03-26
38,AAPL,219.26,47,Buy,2025-03-26
20,AAPL,221.15,22,Buy,2025-03-26
43,AAPL,222.82,17,Buy,2025-03-26
7,AAPL,220.5,11,Sell,2025-03-27
17,AAPL,219.21,47,Buy,2025-03-27
50,AAPL,223.57,8,Buy,2025-03-27
44,AAPL,227.29,24,Buy,2025-03-27
16,AAPL,224.33,17,Sell,2025-03-27
7,AAPL,224.0,2,Sell,2025-03-27
15,AAPL,218.48,15,Sell,2025-03-27
38,AAPL,224.94,102,Sell,2025-03-27
13,AAPL,218.67,25,Buy,2025-03-27
40,AAPL,218.95,10,Buy,2025-03-27
44,AAPL,218.91,3,Buy,2025-03-27
39,AAPL,218.56,61,Sell,2025-03-27
34,AAPL,222.98,38,Buy,2025-03-27
40,AAPL,218.77,15,Buy,2025-03-27
39,AAPL,218.7,41,Buy,2025-03-27
30,AAPL,219.57,50,Buy,2025-03-27
10,AAPL,222.48,73,Sell,2025-03-27
45,AAPL,218.94,35,Buy,2025-03-27
49,AAPL,224.61,42,Sell,2025-03-27
21,AAPL,220.28,10,Buy,2025-03-27
22,AAPL,223.87,23,Sell,2025-03-27
3,AAPL,222.2,19,Buy,2025-03-27
22,AAPL,223.52,15,Buy,2025-03-27
47,AAPL,213.77,12,Buy,2025-03-28
21,AAPL,215.18,109,Sell,2025-03-28
29,AAPL,217.74,94,Sell,2025-03-28
17,AAPL,220.72,30,Buy,2025-03-28
48,AAPL,213.5,44,Buy,2025-03-28
32,AAPL,213.07,11,Buy,2025-03-28
11,AAPL,213.57,1,Sell,2025-03-28
7,AAPL,215.82,12,Buy,2025-03-28
42,AAPL,214.04,46,Buy,2025-03-28
31,AAPL,218.13,9,Sell,2025-03-28
17,AAPL,219.41,30,Buy,2025-03-28
29,AAPL,214.6,8,Buy,2025-03-28
19,AAPL,215.9,36,Buy,2025-03-28
24,AAPL,217.98,45,Buy,2025-03-31
43,AAPL,219.59,9,Sell,2025-03-31
42,AAPL,219.4,118,Sell,2025-03-31
41,AAPL,222.36,56,Sell,2025-03-31
16,AAPL,217.64,10,Buy,2025-03-31
31,AAPL,219.72,23,Sell,2025-03-31
4,AAPL,223.09,22,Buy,2025-03-31
38,AAPL,217.02,8,Buy,2025-03-31
47,AAPL,217.76,17,Buy,2025-03-31
29,AAPL,223.47,14,Sell,2025-03-31
49,AAPL,224.53,43,Buy,2025-03-31
41,AAPL,222.19,5,Sell,2025-03-31
14,AAPL,220.39,27,Buy,2025-03-31
24,AAPL,218.38,45,Buy,2025-03-31
1,AAPL,223.34,27,Buy,2025-03-31
24,AAPL,217.18,73,Sell,2025-03-31
46,AAPL,222.77,10,Sell,2025-03-31
7,AAPL,221.23,1,Sell,2025-03-31
4,AAPL,220.8,32,Buy,2025-03-31
23,AAPL,222.54,6,Buy,2025-03-31
8,AAPL,220.07,3,Sell,2025-03-31
41,AAPL,225.1,5,Sell,2025-03-31
39,AAPL,217.06,70,Sell,2025-03-31
22,AAPL,218.78,9,Sell,2025-03-31
14,AAPL,218.73,7,Sell,2025-04-01
28,AAPL,224.45,36,Sell,2025-04-01
9,AAPL,224.15,35,Buy,2025-04-01
14,AAPL,220.79,4,Buy,2025-04-01
14,AAPL,225.16,101,Sell,2025-04-01
34,AAPL,223.34,9,Buy,2025-04-01
9,AAPL,225.91,39,Buy,2025-04-01
47,AAPL,223.27,48,Sell,2025-04-01
49,AAPL,218.68,32,Buy,2025-04-01
3,AAPL,225.32,28,Buy,2025-04-01
18,AAPL,219.84,35,Buy,2025-04-01
24,AAPL,218.93,5,Sell,2025-04-01
15,AAPL,220.77,47,Buy,2025-04-01
39,AAPL,222.22,6,Sell,2025-04-01
48,AAPL,223.68,14,Buy,2025-04-01
45,AAPL,222.22,17,Sell,2025-04-01
50,AAPL,220.35,3,Sell,2025-04-01
48,AAPL,226.37,19,Sell,2025-04-01
32,AAPL,223.61,44,Buy,2025-04-01
29,AAPL,219.16,12,Sell,2025-04-01
39,AAPL,218.13,32,Buy,2025-04-01
6,AAPL,223.07,2,Buy,2025-04-01
19,AAPL,219.78,22,Buy,2025-04-01
33,AAPL,221.28,16,Sell,2025-04-01
30,AAPL,221.38,21,Buy,2025-04-01
46,AAPL,224.05,3,Sell,2025-04-01
23,AAPL,225.72,29,Buy,2025-04-01
24,AAPL,224.84,42,Buy,2025-04-01
22,AAPL,223.07,33,Buy,2025-04-01
36,AAPL,225.07,46,Buy,2025-04-01
23,AAPL,225.44,11,Buy,2025-04-02
6,AAPL,227.24,42,Sell,2025-04-02
8,AAPL,218.52,24,Buy,2025-04-02
37,AAPL,224.47,132,Sell,2025-04-02
22,AAPL,219.63,8,Sell,2025-04-02
14,AAPL,225.35,19,Sell,2025-04-02
23,AAPL,219.68,31,Buy,2025-04-02
15,AAPL,222.45,52,Sell,2025-04-02
6,AAPL,221.56,15,Buy,2025-04-02
11,AAPL,224.75,7,Sell,2025-04-02
7,AAPL,222.91,4,Buy,2025-04-02
48,AAPL,219.3,71,Sell,2025-04-02
34,AAPL,198.96,36,Buy,2025-04-03
15,AAPL,204.6,39,Buy,2025-04-03
5,AAPL,201.95,13,Buy,2025-04-03
20,AAPL,199.11,28,Buy,2025-04-03
5,AAPL,202.34,9,Buy,2025-04-03
16,AAPL,203.9,48,Buy,2025-04-03
34,AAPL,202.37,24,Buy,2025-04-03
6,AAPL,201.65,25,Buy,2025-04-03
12,AAPL,204.6,27,Buy,2025-04-03
41,AAPL,203.85,17,Buy,2025-04-03
38,AAPL,205.56,3,Buy,2025-04-03
47,AAPL,200.01,2,Buy,2025-04-03
31,AAPL,200.26,3,Sell,2025-04-03
13,AAPL,204.94,20,Buy,2025-04-03
18,AAPL,203.83,27,Buy,2025-04-03
37,AAPL,202.18,27,Buy,2025-04-03
31,AAPL,198.86,37,Buy,2025-04-03
14,AAPL,188.83,30,Sell,2025-04-04
5,AAPL,189.75,2,Sell,2025-04-04
18,AAPL,191.0,16,Buy,2025-04-04
24,AAPL,187.75,50,Sell,2025-04-04
10,AAPL,191.21,29,Buy,2025-04-04
6,AAPL,184.24,13,Buy,2025-04-04
28,AAPL,188.78,16,Sell,2025-04-04
22,AAPL,189.11,3,Sell,2025-04-04
34,AAPL,189.46,3,Buy,2025-04-04
3,AAPL,191.2,137,Sell,2025-04-04
8,AAPL,190.81,21,Buy,2025-04-04
28,AAPL,184.26,28,Buy,2025-04-04
13,AAPL,190.51,13,Buy,2025-04-04
29,AAPL,185.82,24,Sell,2025-04-04
38,AAPL,186.97,2,Buy,2025-04-04
3,AAPL,184.87,47,Buy,2025-04-04
15,AAPL,189.49,7,Buy,2025-04-04
1,AAPL,183.83,11,Buy,2025-04-04
3,AAPL,186.45,17,Buy,2025-04-04
30,AAPL,188.24,15,Buy,2025-04-04
40,AAPL,185.6,138,Sell,2025-04-04
13,AAPL,190.52,99,Sell,2025-04-04
17,AAPL,183.93,4,Buy,2025-04-07
40,AAPL,179.23,70,Sell,2025-04-07
20,AAPL,182.59,49,Buy,2025-04-07
26,AAPL,181.43,13,Buy,2025-04-07
45,AAPL,179.77,13,Sell,2025-04-07
19,AAPL,177.81,34,Buy,2025-04-07
29,AAPL,181.91,34,Buy,2025-04-07
23,AAPL,178.36,30,Buy,2025-04-07
28,AAPL,183.12,40,Buy,2025-04-07
43,AAPL,178.21,60,Sell,2025-04-07
40,AAPL,179.26,36,Buy,2025-04-07
42,AAPL,181.52,1,Sell,2025-04-07
43,AAPL,168.51,48,Buy,2025-04-08
6,AAPL,171.14,13,Buy,2025-04-08
46,AAPL,171.38,1,Sell,2025-04-08
26,AAPL,168.4,26,Buy,2025-04-08
43,AAPL,175.01,35,Sell,2025-04-08
9,AAPL,170.43,49,Buy,2025-04-08
34,AAPL,173.16,49,Buy,2025-04-08
27,AAPL,171.01,19,Buy,2025-04-08
26,AAPL,170.78,21,Sell,2025-04-08
3,AAPL,172.47,9,Sell,2025-04-08
16,AAPL,170.17,38,Buy,2025-04-08
39,AAPL,175.07,1,Sell,2025-04-08
18,AAPL,171.19,31,Buy,2025-04-08
2,AAPL,173.04,16,Sell,2025-04-08
14,AAPL,170.93,24,Buy,2025-04-08
9,AAPL,194.67,34,Buy,2025-04-09
43,AAPL,198.7,19,Buy,2025-04-09
4,AAPL,198.18,2,Buy,2025-04-09
8,AAPL,199.28,8,Sell,2025-04-09
24,AAPL,197.21,1,Sell,2025-04-09
20,AAPL,197.16,10,Buy,2025-04-09
50,AAPL,198.2,10,Buy,2025-04-09
37,AAPL,199.26,4,Sell,2025-04-09
9,AAPL,196.07,108,Sell,2025-04-09
14,AAPL,199.36,43,Sell,2025-04-09
18,AAPL,200.09,24,Sell,2025-04-09
48,AAPL,198.82,27,Sell,2025-04-09
48,AAPL,198.0,32,Buy,2025-04-09
15,AAPL,199.08,47,Buy,2025-04-09
32,AAPL,194.62,23,Buy,2025-04-09
4,AAPL,200.1,117,Sell,2025-04-09
26,AAPL,199.77,42,Buy,2025-04-09
7,AAPL,201.59,22,Buy,2025-04-09
5,AAPL,195.63,7,Buy,2025-04-09
42,AAPL,201.09,46,Buy,2025-04-09
7,AAPL,199.71,20,Sell,2025-04-09
37,AAPL,194.18,25,Buy,2025-04-09
40,AAPL,201.69,46,Sell,2025-04-09
28,AAPL,200.09,15,Buy,2025-04-09
24,AAPL,199.08,1,Sell,2025-04-09
23,AAPL,195.85,37,Sell,2025-04-09
44,AAPL,186.27,15,Buy,2025-04-10
36,AAPL,185.95,12,Buy,2025-04-10
3,AAPL,189.88,46,Sell,2025-04-10
49,AAPL,188.42,19,Sell,2025-04-10
31,AAPL,193.3,7,Sell,2025-04-10
13,AAPL,188.85,37,Buy,2025-04-10
17,AAPL,191.47,12,Sell,2025-04-10
21,AAPL,193.12,18,Buy,2025-04-10
42,AAPL,186.57,18,Buy,2025-04-10
23,AAPL,188.71,47,Buy,2025-04-10
20,AAPL,190.27,27,Sell,2025-04-10
44,AAPL,190.5,16,Buy,2025-04-10
20,AAPL,194.73,14,Buy,2025-04-11
50,AAPL,193.87,4,Buy,2025-04-11
7,AAPL,195.49,18,Buy,2025-04-11
47,AAPL,196.8,40,Buy,2025-04-11
12,AAPL,199.63,5,Sell,2025-04-11
34,AAPL,197.95,16,Buy,2025-04-11
18,AAPL,200.99,25,Buy,2025-04-11
40,AAPL,195.96,5,Sell,2025-04-11
32,AAPL,199.29,55,Sell,2025-04-11
39,AAPL,195.53,26,Buy,2025-04-11
5,AAPL,199.64,24,Sell,2025-04-11
2,AAPL,194.36,3,Sell,2025-04-11
18,AAPL,197.8,37,Buy,2025-04-11
40,AAPL,194.74,1,Sell,2025-04-11
11,AAPL,196.89,50,Buy,2025-04-11
2,AAPL,193.87,3,Sell,2025-04-11
34,AAPL,200.83,22,Sell,2025-04-14
40,AAPL,199.27,39,Buy,2025-04-14
11,AAPL,205.34,37,Sell,2025-04-14
23,AAPL,200.38,26,Buy,2025-04-14
43,AAPL,198.71,43,Sell,2025-04-14
36,AAPL,201.57,41,Sell,2025-04-14
